# Sensor: Rotor
# Record count: 405
# Storage mode: Memory
# Datetime of save: 2026-04-08T11:29:56
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
105	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	353.018	17.7194	15	0	-15	0	0	0	0	0	0.000543767	0.000543767	0.000543767	99063.3
105.3	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	10.7378	17.7194	15	0	-15	0	0	0	0	0	0.000541282	0.000541282	0.000541282	99055.1
105.6	10640.1	10321.4	936.006	9.8441	6.12791	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	28.4572	17.7194	15	0	-15	0	0	0	0	0	0.000538534	0.000538534	0.000538534	99092.7
105.9	10640.1	10321.4	936.005	9.8441	6.12792	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	46.1766	17.7194	15	0	-15	0	0	0	0	0	0.000535384	0.000535384	0.000535384	99141.8
106.2	10640.1	10321.4	936.005	9.8441	6.12792	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	63.896	17.7194	15	0	-15	0	0	0	0	0	0.000531991	0.000531991	0.000531991	99155.5
106.5	10640	10321.4	936.005	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	81.6154	17.7194	15	0	-15	0	0	0	0	0	0.00052899	0.00052899	0.00052899	99114.1
106.8	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	99.3347	17.7194	15	0	-15	0	0	0	0	0	0.000527277	0.000527277	0.000527277	99046
107.1	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	117.054	17.7194	15	0	-15	0	0	0	0	0	0.000527707	0.000527707	0.000527707	98979.3
107.4	10640	10321.4	936.002	9.8441	6.12792	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	134.774	17.7194	15	0	-15	0	0	0	0	0	0.000530597	0.000530597	0.000530597	98972.3
107.7	10640	10321.4	936.001	9.8441	6.12792	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	152.493	17.7194	15	0	-15	0	0	0	0	0	0.000535253	0.000535253	0.000535253	99022.7
108	10640	10321.3	936	9.8441	6.12791	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	170.212	17.7194	15	0	-15	0	0	0	0	0	0.000539799	0.000539799	0.000539799	99091.1
108.3	10640	10321.4	936.001	9.8441	6.12791	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	187.932	17.7194	15	0	-15	0	0	0	0	0	0.000542922	0.000542922	0.000542922	99128.3
108.6	10640	10321.4	936.002	9.8441	6.12791	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	205.651	17.7194	15	0	-15	0	0	0	0	0	0.000544048	0.000544048	0.000544048	99117.5
108.9	10640	10321.4	936.004	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	223.37	17.7194	15	0	-15	0	0	0	0	0	0.000543216	0.000543216	0.000543216	99080.3
109.2	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	241.09	17.7194	15	0	-15	0	0	0	0	0	0.000541268	0.000541268	0.000541268	99043.9
109.5	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	258.809	17.7194	15	0	-15	0	0	0	0	0	0.000539058	0.000539058	0.000539058	99058.6
109.8	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	276.529	17.7194	15	0	-15	0	0	0	0	0	0.000536815	0.000536815	0.000536815	99107.5
110.1	10640.1	10321.4	936.005	9.8441	6.12792	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	294.248	17.7194	15	0	-15	0	0	0	0	0	0.000534186	0.000534186	0.000534186	99147.7
110.4	10640.1	10321.4	936.005	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	311.967	17.7194	15	0	-15	0	0	0	0	0	0.000531438	0.000531438	0.000531438	99139.5
110.7	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	329.687	17.7194	15	0	-15	0	0	0	0	0	0.000529319	0.000529319	0.000529319	99085.7
111	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	347.406	17.7194	15	0	-15	0	0	0	0	0	0.000528565	0.000528565	0.000528565	99016
111.3	10640	10321.4	936.003	9.8441	6.12792	10.3972	20.607	27.1919	3.36281	91.9187	6.09502	2.03167	5.12549	17.7194	15	0	-15	0	0	0	0	0	0.000529885	0.000529885	0.000529885	98971.9
111.6	10640	10321.4	936.002	9.8441	6.12792	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	22.8449	17.7194	15	0	-15	0	0	0	0	0	0.000533273	0.000533273	0.000533273	98994.8
111.9	10640	10321.4	936.001	9.8441	6.12792	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	40.5643	17.7194	15	0	-15	0	0	0	0	0	0.000537519	0.000537519	0.000537519	99059.3
112.2	10640	10321.4	936.001	9.8441	6.12791	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	58.2836	17.7194	15	0	-15	0	0	0	0	0	0.000540982	0.000540982	0.000540982	99117.4
112.5	10640	10321.4	936.002	9.8441	6.12791	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	76.003	17.7194	15	0	-15	0	0	0	0	0	0.000542726	0.000542726	0.000542726	99129.5
112.8	10640	10321.4	936.003	9.8441	6.12791	10.3972	20.607	27.1919	3.36281	91.9187	6.09502	2.03167	93.7224	17.7194	15	0	-15	0	0	0	0	0	0.000542631	0.000542631	0.000542631	99101.8
113.1	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	111.442	17.7194	15	0	-15	0	0	0	0	0	0.000541192	0.000541192	0.000541192	99056.6
113.4	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.607	27.192	3.36282	91.9187	6.09502	2.03167	129.161	17.7194	15	0	-15	0	0	0	0	0	0.000539304	0.000539304	0.000539304	99039.6
113.7	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.607	27.192	3.36282	91.9187	6.09502	2.03167	146.881	17.7194	15	0	-15	0	0	0	0	0	0.00053757	0.00053757	0.00053757	99073.3
114	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	164.6	17.7194	15	0	-15	0	0	0	0	0	0.000535709	0.000535709	0.000535709	99125.5
114.3	10640.1	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	182.319	17.7194	15	0	-15	0	0	0	0	0	0.000533521	0.000533521	0.000533521	99148.8
114.6	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	200.039	17.7194	15	0	-15	0	0	0	0	0	0.000531356	0.000531356	0.000531356	99118.5
114.9	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	217.758	17.7194	15	0	-15	0	0	0	0	0	0.000529931	0.000529931	0.000529931	99057.8
115.2	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	235.477	17.7194	15	0	-15	0	0	0	0	0	0.000530017	0.000530017	0.000530017	98993.8
115.5	10640	10321.4	936.002	9.8441	6.12792	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	253.197	17.7194	15	0	-15	0	0	0	0	0	0.000532083	0.000532083	0.000532083	98983.7
115.8	10640	10321.4	936.001	9.8441	6.12791	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	270.916	17.7194	15	0	-15	0	0	0	0	0	0.000535656	0.000535656	0.000535656	99030.4
116.1	10640	10321.4	936.001	9.8441	6.12791	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	288.636	17.7194	15	0	-15	0	0	0	0	0	0.000539125	0.000539125	0.000539125	99096.9
116.4	10640	10321.4	936.001	9.8441	6.12791	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	306.355	17.7194	15	0	-15	0	0	0	0	0	0.00054138	0.00054138	0.00054138	99133.5
116.7	10640	10321.4	936.002	9.8441	6.12791	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	324.074	17.7194	15	0	-15	0	0	0	0	0	0.00054195	0.00054195	0.00054195	99120.2
117	10640	10321.4	936.004	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	341.794	17.7194	15	0	-15	0	0	0	0	0	0.000540995	0.000540995	0.000540995	99079.4
117.3	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	359.513	17.7194	15	0	-15	0	0	0	0	0	0.000539356	0.000539356	0.000539356	99036.2
117.6	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.607	27.192	3.36282	91.9187	6.09502	2.03167	17.2325	17.7194	15	0	-15	0	0	0	0	0	0.000537823	0.000537823	0.000537823	99044.7
117.9	10640.1	10321.4	936.005	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	34.9519	17.7194	15	0	-15	0	0	0	0	0	0.000536573	0.000536573	0.000536573	99092.3
118.2	10640.1	10321.4	936.004	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	52.6713	17.7194	15	0	-15	0	0	0	0	0	0.000534997	0.000534997	0.000534997	99137.8
118.5	10640	10321.4	936.004	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	70.3907	17.7194	15	0	-15	0	0	0	0	0	0.000533121	0.000533121	0.000533121	99138.8
118.8	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	88.11	17.7194	15	0	-15	0	0	0	0	0	0.000531487	0.000531487	0.000531487	99092.7
119.1	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	105.829	17.7194	15	0	-15	0	0	0	0	0	0.000530686	0.000530686	0.000530686	99027.9
119.4	10640	10321.4	936.003	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	123.549	17.7194	15	0	-15	0	0	0	0	0	0.000531473	0.000531473	0.000531473	98981.9
119.7	10640	10321.4	936.002	9.8441	6.12792	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	141.268	17.7194	15	0	-15	0	0	0	0	0	0.000534005	0.000534005	0.000534005	99000.8
120	10640	10321.4	936.002	9.8441	6.12791	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	158.988	17.7194	15	0	-15	0	0	0	0	0	0.00053733	0.00053733	0.00053733	99062.3
120.3	10640	10321.4	936.002	9.8441	6.12791	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	176.707	17.7194	15	0	-15	0	0	0	0	0	0.00053997	0.00053997	0.00053997	99119.8
120.6	10640	10321.4	936.002	9.8441	6.12791	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	194.426	17.7194	15	0	-15	0	0	0	0	0	0.000541125	0.000541125	0.000541125	99132.1
120.9	10640	10321.4	936.003	9.8441	6.12791	10.3972	20.607	27.1919	3.36281	91.9187	6.09502	2.03167	212.146	17.7194	15	0	-15	0	0	0	0	0	0.000540779	0.000540779	0.000540779	99102.2
121.2	10640.1	10321.4	936.004	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	229.865	17.7194	15	0	-15	0	0	0	0	0	0.000539424	0.000539424	0.000539424	99053.4
