Min	-617.115 [24s]	-549.889 [24s]	70.7173 [0.3s]	4.77465 [0.3s]	0 [0s]	0 [0s]	-1.19519 [24s]	2.05442 [0.3s]	-0.179159 [24s]	44.583 [0.3s]	5.34877 [22.2s]	1.78292 [22.2s]	0 [0s]	8.59437 [0.3s]	0 [0s]	-2.0337 [78s]	-18.2566 [108s]	-1.63505 [51.3s]	0 [0s]	0 [0s]	0 [0s]	-6.86871 [11.7s]	-0.130641 [32.1s]	-0.130641 [32.1s]	-0.130641 [32.1s]	-6.00142e+06 [98.1s]
Max	27639.8 [19.5s]	26518.4 [19.5s]	2571.6 [20.4s]	11.2175 [22.2s]	7.02677 [34.2s]	13.209 [24.6s]	53.5312 [19.5s]	74.7078 [20.4s]	8.63994 [19.5s]	104.743 [22.2s]	12.5664 [0.3s]	4.18879 [0.3s]	357.823 [123.3s]	20.1916 [22.2s]	18.2945 [108s]	1.80957 [117.6s]	0 [0s]	1.35563 [34.2s]	0 [0s]	0 [0s]	0 [0s]	7.88506 [78s]	0.11789 [54.3s]	0.11789 [54.3s]	0.11789 [54.3s]	8.72337e+06 [54.3s]
29.1	11236.9	11066.2	969.672	9.69659	6.74294	10.2725	21.763	28.1701	3.60547	90.5414	6.18774	2.06258	190.447	17.4539	13.4276	-0.0955907	-13.4205	0.425986	0	0	0	0.408097	0.0138643	0.0138643	0.0138643	2.02552e+06
29.4	11081.1	10904.3	960.342	9.70406	6.75612	10.2239	21.4612	27.899	3.55274	90.6111	6.18298	2.06099	207.884	17.4673	13.4117	0.00767779	-13.4092	0.259533	0	0	0	-0.0328062	0.0152358	0.0152358	0.0152358	894943
29.7	10783.2	10606.3	941.894	9.7086	6.8226	10.1871	20.8843	27.3631	3.45562	90.6535	6.18008	2.06003	225.345	17.4755	13.2872	-0.0116269	-13.2691	0.694496	0	0	0	0.0502051	-0.0872723	-0.0872723	-0.0872723	-3.96246e+06
30	11079.6	10891.2	954.675	9.71445	6.61781	10.1463	21.4583	27.7344	3.54846	90.7081	6.17636	2.05879	242.816	17.486	13.7067	0.0420857	-13.6883	0.708208	0	0	0	-0.17616	-0.092565	-0.092565	-0.092565	-3.44811e+06
30.3	12562.3	12323.2	1037.98	9.73454	6.5426	10.1032	24.3299	30.1544	4.01503	90.8957	6.16362	2.05454	260.297	17.5222	13.8929	0.458119	-13.8604	0.83233	0	0	0	-1.89307	-0.052808	-0.052808	-0.052808	-1.9483e+06
30.6	14134.5	13799.5	1129.93	9.78114	6.7046	10.0625	27.3749	32.8257	4.49601	91.3309	6.13425	2.04475	277.801	17.6061	13.6221	0.680656	-13.5935	0.561543	0	0	0	-2.86653	-0.0527453	-0.0527453	-0.0527453	-1.03435e+06
30.9	14390.9	13962.6	1139.27	9.84224	6.72049	10.0547	27.8715	33.0971	4.54914	91.9013	6.09617	2.03206	295.365	17.716	13.6748	1.13511	-13.6146	0.594168	0	0	0	-4.76597	-0.00402538	-0.00402538	-0.00402538	890063
31.2	12103.5	11694.6	1014.58	9.88316	6.875	10.1183	23.4413	29.4746	3.81021	92.2835	6.07093	2.02364	313.026	17.7897	13.423	1.00277	-13.3777	0.45746	0	0	0	-4.28678	-0.0141759	-0.0141759	-0.0141759	-835690
31.5	10356.9	9998.62	912.384	9.89151	6.87913	10.2486	20.0587	26.5058	3.25764	92.3614	6.06581	2.02194	330.779	17.8047	13.4263	0.869818	-13.3961	0.234625	0	0	0	-3.71505	-0.0415224	-0.0415224	-0.0415224	-671806
31.8	9632.65	9311.44	853.917	9.87871	6.86673	10.3807	18.656	24.8072	3.03375	92.2419	6.07367	2.02456	348.576	17.7817	13.4332	0.687791	-13.4135	0.236812	0	0	0	-2.93534	-0.055018	-0.055018	-0.055018	-2.70341e+06
32.1	9521.35	9221.17	844.566	9.86016	6.81699	10.4687	18.4404	24.5356	3.00434	92.0687	6.08509	2.02836	6.36959	17.7483	13.5058	1.0946	-13.451	0.528098	0	0	0	-4.65232	-0.130641	-0.130641	-0.130641	-4.57488e+06
32.4	12609.4	12200	1017.38	9.86982	6.72954	10.5046	24.4212	29.5561	3.97486	92.1588	6.07914	2.02638	24.1346	17.7657	13.6947	1.00546	-13.6523	0.384292	0	0	0	-4.2121	-0.067185	-0.067185	-0.067185	-493727
32.7	12794.4	12337	1032.46	9.90333	6.66912	10.5031	24.7795	29.9943	4.01952	92.4717	6.05857	2.01952	41.8917	17.826	13.8657	0.801475	-13.8401	0.259063	0	0	0	-3.31429	-0.0134203	-0.0134203	-0.0134203	-1.24629e+06
33	11957	11496.3	987.102	9.93204	6.66168	10.5375	23.1577	28.6764	3.74559	92.7399	6.04105	2.01368	59.6875	17.8777	13.9214	0.856593	-13.8916	0.307544	0	0	0	-3.52854	-0.0618527	-0.0618527	-0.0618527	-1.41279e+06
33.3	9391.29	9030.2	841.902	9.93114	6.7872	10.623	18.1885	24.4582	2.94212	92.7315	6.0416	2.01387	77.5393	17.8761	13.6627	0.591489	-13.6487	0.179867	0	0	0	-2.48146	-0.0154541	-0.0154541	-0.0154541	-945343
33.6	8704.62	8393.78	784.028	9.90294	6.86873	10.7254	16.8586	22.7769	2.73477	92.4681	6.05881	2.0196	95.4162	17.8253	13.4622	0.252766	-13.452	0.459122	0	0	0	-1.07647	0.00281874	0.00281874	0.00281874	2.17449e+06
33.9	9350.35	9040.9	804.899	9.87615	6.90316	10.7872	18.1092	23.3832	2.94561	92.218	6.07524	2.02508	113.267	17.7771	13.3588	0.124507	-13.3301	0.866581	0	0	0	-0.535142	-0.0480346	-0.0480346	-0.0480346	651758
34.2	10979.6	10624.1	900.229	9.86883	7.02677	10.7869	21.2646	26.1527	3.46143	92.1496	6.07975	2.02658	131.068	17.7639	13.1141	0.210548	-13.0421	1.35563	0	0	0	-0.924884	-0.129615	-0.129615	-0.129615	-5.90776e+06
