Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	0 [0s]	0 [0s]	770.396 [0s]	6.87549 [0s]	8.01754 [0.3s]	0 [0s]	0 [0s]	82.8846 [1.8s]	0 [0s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	12.3759 [0s]	6.32 [0s]	0 [0s]	-8 [0.3s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	-638362 [2.4s]
Max	3563.94 [259.2s]	4949.92 [259.2s]	814.751 [259.2s]	6.87549 [0s]	10.1488 [0s]	0 [0s]	45.5834 [259.2s]	126.307 [0s]	5.68546 [259.2s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.747 [297s]	12.3759 [0s]	8 [0.3s]	0 [0s]	-6.32 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	296420 [6.9s]
Mean	3544.15	4922.43	812.568	6.87549	8.01966	0	45.3303	83.1904	5.65389	64.1403	8.72665	2.90888	178.502	12.3759	7.99833	0	-7.99833	0	0	0	0	0	0	0	0	-151577
Standard deviation	112.621	156.418	2.03476	nan	0.067295	0	1.44044	1.37183	0.179661	nan	1.89781e-06	nan	104.226	nan	0.0530468	0	0.0530468	0	0	0	0	0	0	0	0	256401
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
181.8	3534.9	4909.59	810.917	6.87549	8.01754	0	45.2121	82.9742	5.63915	64.1403	8.72665	2.90888	287.409	12.3759	8	0	-8	0	0	0	0	0	0	0	0	71618
182.1	3531.14	4904.37	810.407	6.87549	8.01754	0	45.164	82.922	5.63315	64.1403	8.72665	2.90888	299.784	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-151833
182.4	3534.48	4909	810.845	6.87549	8.01754	0	45.2066	82.9669	5.63847	64.1403	8.72665	2.90888	312.16	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-375372
182.7	3543.38	4921.37	812.026	6.87549	8.01754	0	45.3205	83.0876	5.65267	64.1403	8.72665	2.90888	324.536	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-502664
183	3553.82	4935.87	813.41	6.87549	8.01754	0	45.454	83.2293	5.66933	64.1403	8.72665	2.90888	336.912	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-484786
183.3	3561.56	4946.62	814.433	6.87549	8.01754	0	45.553	83.334	5.68167	64.1403	8.72665	2.90888	349.288	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-335773
183.6	3563.9	4949.86	814.746	6.87549	8.01754	0	45.5829	83.366	5.68539	64.1403	8.72665	2.90888	1.6639	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-116554
183.9	3560.09	4944.57	814.251	6.87549	8.01754	0	45.5342	83.3153	5.67932	64.1403	8.72665	2.90888	14.0398	12.3759	8	0	-8	0	0	0	0	0	0	0	0	89364.7
184.2	3551.38	4932.48	813.109	6.87549	8.01754	0	45.4228	83.1984	5.66543	64.1403	8.72665	2.90888	26.4157	12.3759	8	0	-8	0	0	0	0	0	0	0	0	202461
184.5	3540.92	4917.95	811.721	6.87549	8.01754	0	45.289	83.0565	5.64875	64.1403	8.72665	2.90888	38.7915	12.3759	8	0	-8	0	0	0	0	0	0	0	0	174461
184.8	3533.06	4907.03	810.669	6.87549	8.01754	0	45.1884	82.9488	5.6362	64.1403	8.72665	2.90888	51.1674	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9967.6
185.1	3531.41	4904.74	810.441	6.87549	8.01754	0	45.1674	82.9255	5.63358	64.1403	8.72665	2.90888	63.5433	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-224756
185.4	3536.75	4912.16	811.147	6.87549	8.01754	0	45.2357	82.9977	5.6421	64.1403	8.72665	2.90888	75.9192	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-427797
185.7	3546.6	4925.84	812.454	6.87549	8.01754	0	45.3617	83.1314	5.65781	64.1403	8.72665	2.90888	88.2951	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-513222
186	3556.61	4939.74	813.779	6.87549	8.01754	0	45.4897	83.2671	5.67378	64.1403	8.72665	2.90888	100.671	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-451417
186.3	3562.91	4948.48	814.612	6.87549	8.01754	0	45.5702	83.3523	5.68382	64.1403	8.72665	2.90888	113.047	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-273030
186.6	3563.36	4949.11	814.677	6.87549	8.01754	0	45.576	83.3589	5.68454	64.1403	8.72665	2.90888	125.423	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-48646.8
186.9	3557.85	4941.46	813.958	6.87549	8.01754	0	45.5055	83.2854	5.67575	64.1403	8.72665	2.90888	137.799	12.3759	8	0	-8	0	0	0	0	0	0	0	0	136555
187.2	3548.2	4928.06	812.689	6.87549	8.01754	0	45.3821	83.1555	5.66036	64.1403	8.72665	2.90888	150.174	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209841
187.5	3538.05	4913.96	811.339	6.87549	8.01754	0	45.2523	83.0173	5.64417	64.1403	8.72665	2.90888	162.55	12.3759	8	0	-8	0	0	0	0	0	0	0	0	137048
187.8	3531.81	4905.29	810.499	6.87549	8.01754	0	45.1724	82.9314	5.6342	64.1403	8.72665	2.90888	174.926	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-58258.7
188.1	3532.36	4906.06	810.565	6.87549	8.01754	0	45.1795	82.9382	5.63508	64.1403	8.72665	2.90888	187.302	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-294459
188.4	3539.46	4915.92	811.506	6.87549	8.01754	0	45.2704	83.0344	5.64642	64.1403	8.72665	2.90888	199.678	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-468744
188.7	3549.84	4930.34	812.883	6.87549	8.01754	0	45.4031	83.1754	5.66297	64.1403	8.72665	2.90888	212.054	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-509442
189	3559.06	4943.14	814.103	6.87549	8.01754	0	45.521	83.3001	5.67768	64.1403	8.72665	2.90888	224.43	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-406768
189.3	3563.71	4949.6	814.719	6.87549	8.01754	0	45.5805	83.3632	5.68509	64.1403	8.72665	2.90888	236.806	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-205774
189.6	3562.27	4947.6	814.536	6.87549	8.01754	0	45.5621	83.3445	5.6828	64.1403	8.72665	2.90888	249.182	12.3759	8	0	-8	0	0	0	0	0	0	0	0	15699.7
189.9	3555.21	4937.8	813.613	6.87549	8.01754	0	45.4718	83.25	5.67154	64.1403	8.72665	2.90888	261.557	12.3759	8	0	-8	0	0	0	0	0	0	0	0	173256
190.2	3544.96	4923.56	812.259	6.87549	8.01754	0	45.3407	83.1115	5.65519	64.1403	8.72665	2.90888	273.933	12.3759	8	0	-8	0	0	0	0	0	0	0	0	203534
190.5	3535.55	4910.49	811.004	6.87549	8.01754	0	45.2203	82.9831	5.64017	64.1403	8.72665	2.90888	286.309	12.3759	8	0	-8	0	0	0	0	0	0	0	0	87959.7
190.8	3531.19	4904.44	810.415	6.87549	8.01754	0	45.1646	82.9228	5.63323	64.1403	8.72665	2.90888	298.685	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-130411
191.1	3533.91	4908.22	810.77	6.87549	8.01754	0	45.1994	82.9592	5.63756	64.1403	8.72665	2.90888	311.061	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-358230
191.4	3542.46	4920.09	811.904	6.87549	8.01754	0	45.3088	83.0752	5.65121	64.1403	8.72665	2.90888	323.437	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-496963
191.7	3552.95	4934.66	813.295	6.87549	8.01754	0	45.4429	83.2175	5.66793	64.1403	8.72665	2.90888	335.813	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-492272
192	3561.07	4945.93	814.368	6.87549	8.01754	0	45.5467	83.3273	5.68088	64.1403	8.72665	2.90888	348.189	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-353015
192.3	3563.94	4949.91	814.751	6.87549	8.01754	0	45.5834	83.3665	5.68546	64.1403	8.72665	2.90888	0.56448	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-136750
192.6	3560.65	4945.36	814.325	6.87549	8.01754	0	45.5414	83.3229	5.68022	64.1403	8.72665	2.90888	12.9404	12.3759	8	0	-8	0	0	0	0	0	0	0	0	73811.3
192.9	3552.29	4933.73	813.228	6.87549	8.01754	0	45.4344	83.2106	5.66687	64.1403	8.72665	2.90888	25.3162	12.3759	8	0	-8	0	0	0	0	0	0	0	0	197755
193.2	3541.81	4919.19	811.84	6.87549	8.01754	0	45.3004	83.0686	5.65016	64.1403	8.72665	2.90888	37.6921	12.3759	8	0	-8	0	0	0	0	0	0	0	0	183031
193.5	3533.54	4907.69	810.734	6.87549	8.01754	0	45.1946	82.9554	5.63697	64.1403	8.72665	2.90888	50.068	12.3759	8	0	-8	0	0	0	0	0	0	0	0	28803.9
193.8	3531.26	4904.54	810.422	6.87549	8.01754	0	45.1655	82.9235	5.63334	64.1403	8.72665	2.90888	62.4439	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-203621
194.1	3536.04	4911.17	811.052	6.87549	8.01754	0	45.2266	82.988	5.64095	64.1403	8.72665	2.90888	74.8198	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-413559
194.4	3545.65	4924.52	812.327	6.87549	8.01754	0	45.3495	83.1185	5.65629	64.1403	8.72665	2.90888	87.1957	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-511600
194.7	3555.83	4938.66	813.675	6.87549	8.01754	0	45.4797	83.2564	5.67253	64.1403	8.72665	2.90888	99.5715	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-462406
195	3562.57	4948.01	814.567	6.87549	8.01754	0	45.5659	83.3476	5.68327	64.1403	8.72665	2.90888	111.947	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-291945
195.3	3563.57	4949.41	814.705	6.87549	8.01754	0	45.5787	83.3617	5.68488	64.1403	8.72665	2.90888	124.323	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-68238.8
195.6	3558.55	4942.43	814.05	6.87549	8.01754	0	45.5145	83.2947	5.67686	64.1403	8.72665	2.90888	136.699	12.3759	8	0	-8	0	0	0	0	0	0	0	0	123787
195.9	3549.14	4929.37	812.813	6.87549	8.01754	0	45.3942	83.1682	5.66186	64.1403	8.72665	2.90888	149.075	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209106
196.2	3538.86	4915.09	811.446	6.87549	8.01754	0	45.2627	83.0284	5.64546	64.1403	8.72665	2.90888	161.451	12.3759	8	0	-8	0	0	0	0	0	0	0	0	149265
196.5	3532.11	4905.71	810.54	6.87549	8.01754	0	45.1763	82.9356	5.63468	64.1403	8.72665	2.90888	173.827	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-37774.1
196.8	3532.02	4905.58	810.52	6.87549	8.01754	0	45.1751	82.9336	5.63454	64.1403	8.72665	2.90888	186.203	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-274571
197.1	3538.64	4914.77	811.396	6.87549	8.01754	0	45.2598	83.0232	5.6451	64.1403	8.72665	2.90888	198.579	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-458044
197.4	3548.9	4929.03	812.759	6.87549	8.01754	0	45.3911	83.1627	5.66148	64.1403	8.72665	2.90888	210.954	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-511967
197.7	3558.38	4942.2	814.013	6.87549	8.01754	0	45.5124	83.291	5.6766	64.1403	8.72665	2.90888	223.33	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-420857
198	3563.54	4949.36	814.696	6.87549	8.01754	0	45.5783	83.3609	5.68482	64.1403	8.72665	2.90888	235.706	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-225734
198.3	3562.65	4948.13	814.585	6.87549	8.01754	0	45.5669	83.3495	5.68341	64.1403	8.72665	2.90888	248.082	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2574.24
198.6	3556.02	4938.91	813.718	6.87549	8.01754	0	45.4821	83.2608	5.67283	64.1403	8.72665	2.90888	260.458	12.3759	8	0	-8	0	0	0	0	0	0	0	0	163732
198.9	3545.91	4924.87	812.384	6.87549	8.01754	0	45.3528	83.1243	5.6567	64.1403	8.72665	2.90888	272.834	12.3759	8	0	-8	0	0	0	0	0	0	0	0	206839
199.2	3536.24	4911.44	811.096	6.87549	8.01754	0	45.2291	82.9925	5.64127	64.1403	8.72665	2.90888	285.21	12.3759	8	0	-8	0	0	0	0	0	0	0	0	103450
199.5	3531.3	4904.59	810.43	6.87549	8.01754	0	45.166	82.9243	5.6334	64.1403	8.72665	2.90888	297.586	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-109066
199.8	3533.4	4907.5	810.702	6.87549	8.01754	0	45.1928	82.9522	5.63674	64.1403	8.72665	2.90888	309.962	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-340352
200.1	3541.56	4918.84	811.784	6.87549	8.01754	0	45.2972	83.0629	5.64977	64.1403	8.72665	2.90888	322.337	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-490092
200.4	3552.06	4933.42	813.177	6.87549	8.01754	0	45.4315	83.2054	5.66651	64.1403	8.72665	2.90888	334.713	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-498659
200.7	3560.53	4945.19	814.297	6.87549	8.01754	0	45.5399	83.3201	5.68003	64.1403	8.72665	2.90888	347.089	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-369629
201	3563.93	4949.9	814.749	6.87549	8.01754	0	45.5833	83.3663	5.68545	64.1403	8.72665	2.90888	359.465	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-157015
201.3	3561.18	4946.08	814.393	6.87549	8.01754	0	45.5481	83.3299	5.68106	64.1403	8.72665	2.90888	11.8409	12.3759	8	0	-8	0	0	0	0	0	0	0	0	57561.7
201.6	3553.17	4934.96	813.344	6.87549	8.01754	0	45.4457	83.2225	5.66828	64.1403	8.72665	2.90888	24.2168	12.3759	8	0	-8	0	0	0	0	0	0	0	0	191911
201.9	3542.72	4920.44	811.96	6.87549	8.01754	0	45.312	83.0809	5.65161	64.1403	8.72665	2.90888	36.5927	12.3759	8	0	-8	0	0	0	0	0	0	0	0	190438
202.2	3534.07	4908.43	810.805	6.87549	8.01754	0	45.2014	82.9627	5.63781	64.1403	8.72665	2.90888	48.9686	12.3759	8	0	-8	0	0	0	0	0	0	0	0	46985.1
202.5	3531.17	4904.41	810.41	6.87549	8.01754	0	45.1643	82.9223	5.63319	64.1403	8.72665	2.90888	61.3445	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-182307
202.8	3535.36	4910.23	810.962	6.87549	8.01754	0	45.2179	82.9788	5.63988	64.1403	8.72665	2.90888	73.7204	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-398407
203.1	3544.71	4923.2	812.201	6.87549	8.01754	0	45.3374	83.1056	5.65478	64.1403	8.72665	2.90888	86.0962	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-508781
203.4	3555.02	4937.53	813.568	6.87549	8.01754	0	45.4693	83.2455	5.67123	64.1403	8.72665	2.90888	98.4721	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-472428
203.7	3562.18	4947.48	814.516	6.87549	8.01754	0	45.5609	83.3424	5.68266	64.1403	8.72665	2.90888	110.848	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-310435
204	3563.74	4949.64	814.726	6.87549	8.01754	0	45.5809	83.3639	5.68514	64.1403	8.72665	2.90888	123.224	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-88094
204.3	3559.21	4943.36	814.137	6.87549	8.01754	0	45.523	83.3036	5.67793	64.1403	8.72665	2.90888	135.6	12.3759	8	0	-8	0	0	0	0	0	0	0	0	110159
204.6	3550.08	4930.67	812.937	6.87549	8.01754	0	45.4061	83.1808	5.66335	64.1403	8.72665	2.90888	147.976	12.3759	8	0	-8	0	0	0	0	0	0	0	0	207191
204.9	3539.7	4916.25	811.558	6.87549	8.01754	0	45.2734	83.0398	5.64679	64.1403	8.72665	2.90888	160.352	12.3759	8	0	-8	0	0	0	0	0	0	0	0	160446
205.2	3532.46	4906.2	810.588	6.87549	8.01754	0	45.1808	82.9406	5.63525	64.1403	8.72665	2.90888	172.727	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-17677.6
205.5	3531.73	4905.18	810.482	6.87549	8.01754	0	45.1714	82.9297	5.63408	64.1403	8.72665	2.90888	185.103	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-254209
205.8	3537.84	4913.66	811.29	6.87549	8.01754	0	45.2496	83.0124	5.64382	64.1403	8.72665	2.90888	197.479	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-446253
206.1	3547.95	4927.72	812.633	6.87549	8.01754	0	45.379	83.1498	5.65996	64.1403	8.72665	2.90888	209.855	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-513318
206.4	3557.68	4941.22	813.92	6.87549	8.01754	0	45.5033	83.2814	5.67547	64.1403	8.72665	2.90888	222.231	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-434107
206.7	3563.32	4949.05	814.667	6.87549	8.01754	0	45.5754	83.3578	5.68447	64.1403	8.72665	2.90888	234.607	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-245475
207	3562.98	4948.58	814.628	6.87549	8.01754	0	45.5711	83.3539	5.68393	64.1403	8.72665	2.90888	246.983	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-21331
207.3	3556.8	4940	813.82	6.87549	8.01754	0	45.492	83.2713	5.67407	64.1403	8.72665	2.90888	259.359	12.3759	8	0	-8	0	0	0	0	0	0	0	0	153195
207.6	3546.86	4926.19	812.51	6.87549	8.01754	0	45.3649	83.1372	5.65821	64.1403	8.72665	2.90888	271.734	12.3759	8	0	-8	0	0	0	0	0	0	0	0	208942
207.9	3536.96	4912.45	811.193	6.87549	8.01754	0	45.2384	83.0024	5.64243	64.1403	8.72665	2.90888	284.11	12.3759	8	0	-8	0	0	0	0	0	0	0	0	118039
208.2	3531.47	4904.82	810.453	6.87549	8.01754	0	45.1681	82.9267	5.63367	64.1403	8.72665	2.90888	296.486	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-87873.4
208.5	3532.93	4906.85	810.64	6.87549	8.01754	0	45.1868	82.9459	5.636	64.1403	8.72665	2.90888	308.862	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-321797
208.8	3540.68	4917.61	811.667	6.87549	8.01754	0	45.2859	83.0509	5.64836	64.1403	8.72665	2.90888	321.238	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-482070
209.1	3551.16	4932.16	813.057	6.87549	8.01754	0	45.4199	83.1932	5.66507	64.1403	8.72665	2.90888	333.614	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-503915
209.4	3559.95	4944.38	814.22	6.87549	8.01754	0	45.5324	83.3122	5.67911	64.1403	8.72665	2.90888	345.99	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-385510
209.7	3563.87	4949.82	814.741	6.87549	8.01754	0	45.5826	83.3655	5.68536	64.1403	8.72665	2.90888	358.366	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-177248
210	3561.66	4946.75	814.456	6.87549	8.01754	0	45.5542	83.3363	5.68182	64.1403	8.72665	2.90888	10.7415	12.3759	8	0	-8	0	0	0	0	0	0	0	0	40658.2
210.3	3554.03	4936.16	813.457	6.87549	8.01754	0	45.4567	83.2341	5.66966	64.1403	8.72665	2.90888	23.1174	12.3759	8	0	-8	0	0	0	0	0	0	0	0	184928
210.6	3543.64	4921.72	812.083	6.87549	8.01754	0	45.3238	83.0935	5.65308	64.1403	8.72665	2.90888	35.4933	12.3759	8	0	-8	0	0	0	0	0	0	0	0	196670
210.9	3534.65	4909.24	810.883	6.87549	8.01754	0	45.2088	82.9707	5.63874	64.1403	8.72665	2.90888	47.8692	12.3759	8	0	-8	0	0	0	0	0	0	0	0	64454.3
211.2	3531.14	4904.37	810.407	6.87549	8.01754	0	45.1639	82.922	5.63314	64.1403	8.72665	2.90888	60.245	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-160888
211.5	3534.73	4909.35	810.879	6.87549	8.01754	0	45.2099	82.9703	5.63887	64.1403	8.72665	2.90888	72.6209	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-382389
211.8	3543.77	4921.9	812.077	6.87549	8.01754	0	45.3254	83.0929	5.65329	64.1403	8.72665	2.90888	84.9968	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-504758
212.1	3554.18	4936.37	813.457	6.87549	8.01754	0	45.4586	83.2341	5.6699	64.1403	8.72665	2.90888	97.3727	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-481391
212.4	3561.75	4946.88	814.459	6.87549	8.01754	0	45.5555	83.3366	5.68198	64.1403	8.72665	2.90888	109.749	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-328425
212.7	3563.86	4949.81	814.741	6.87549	8.01754	0	45.5824	83.3655	5.68534	64.1403	8.72665	2.90888	122.124	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-108137
213	3559.84	4944.22	814.218	6.87549	8.01754	0	45.531	83.312	5.67892	64.1403	8.72665	2.90888	134.5	12.3759	8	0	-8	0	0	0	0	0	0	0	0	95667.8
213.3	3551	4931.95	813.058	6.87549	8.01754	0	45.4179	83.1933	5.66482	64.1403	8.72665	2.90888	146.876	12.3759	8	0	-8	0	0	0	0	0	0	0	0	204109
213.6	3540.56	4917.44	811.673	6.87549	8.01754	0	45.2844	83.0515	5.64816	64.1403	8.72665	2.90888	159.252	12.3759	8	0	-8	0	0	0	0	0	0	0	0	170566
213.9	3532.87	4906.77	810.644	6.87549	8.01754	0	45.186	82.9462	5.6359	64.1403	8.72665	2.90888	171.628	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1942.72
214.2	3531.5	4904.86	810.452	6.87549	8.01754	0	45.1685	82.9266	5.63371	64.1403	8.72665	2.90888	184.004	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-233483
214.5	3537.07	4912.59	811.188	6.87549	8.01754	0	45.2397	83.0019	5.64259	64.1403	8.72665	2.90888	196.38	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-433417
214.8	3547	4926.4	812.507	6.87549	8.01754	0	45.3668	83.1368	5.65845	64.1403	8.72665	2.90888	208.756	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-513466
215.1	3556.93	4940.19	813.822	6.87549	8.01754	0	45.4938	83.2714	5.67429	64.1403	8.72665	2.90888	221.132	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-446463
215.4	3563.04	4948.67	814.63	6.87549	8.01754	0	45.5719	83.3541	5.68403	64.1403	8.72665	2.90888	233.507	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-264928
215.7	3563.26	4948.97	814.664	6.87549	8.01754	0	45.5747	83.3576	5.68437	64.1403	8.72665	2.90888	245.883	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-40472
216	3557.55	4941.04	813.919	6.87549	8.01754	0	45.5016	83.2813	5.67526	64.1403	8.72665	2.90888	258.259	12.3759	8	0	-8	0	0	0	0	0	0	0	0	141692
216.3	3547.81	4927.51	812.637	6.87549	8.01754	0	45.3771	83.1501	5.65973	64.1403	8.72665	2.90888	270.635	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209845
216.6	3537.72	4913.51	811.295	6.87549	8.01754	0	45.2481	83.0128	5.64364	64.1403	8.72665	2.90888	283.011	12.3759	8	0	-8	0	0	0	0	0	0	0	0	131661
216.9	3531.7	4905.14	810.484	6.87549	8.01754	0	45.171	82.9299	5.63403	64.1403	8.72665	2.90888	295.387	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-66921.8
217.2	3532.52	4906.28	810.586	6.87549	8.01754	0	45.1815	82.9403	5.63534	64.1403	8.72665	2.90888	307.763	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-302639
217.5	3539.82	4916.42	811.553	6.87549	8.01754	0	45.2749	83.0393	5.64699	64.1403	8.72665	2.90888	320.139	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-472910
217.8	3550.23	4930.88	812.935	6.87549	8.01754	0	45.4081	83.1807	5.6636	64.1403	8.72665	2.90888	332.514	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-508062
218.1	3559.33	4943.52	814.139	6.87549	8.01754	0	45.5245	83.3038	5.67812	64.1403	8.72665	2.90888	344.89	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-400666
218.4	3563.77	4949.68	814.727	6.87549	8.01754	0	45.5812	83.364	5.68519	64.1403	8.72665	2.90888	357.266	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-197403
218.7	3562.1	4947.36	814.513	6.87549	8.01754	0	45.5599	83.3422	5.68253	64.1403	8.72665	2.90888	9.6421	12.3759	8	0	-8	0	0	0	0	0	0	0	0	23155.4
219	3554.87	4937.32	813.568	6.87549	8.01754	0	45.4674	83.2454	5.67099	64.1403	8.72665	2.90888	22.018	12.3759	8	0	-8	0	0	0	0	0	0	0	0	176886
219.3	3544.57	4923.02	812.207	6.87549	8.01754	0	45.3357	83.1062	5.65457	64.1403	8.72665	2.90888	34.3939	12.3759	8	0	-8	0	0	0	0	0	0	0	0	201729
219.6	3535.27	4910.11	810.967	6.87549	8.01754	0	45.2168	82.9793	5.63974	64.1403	8.72665	2.90888	46.7697	12.3759	8	0	-8	0	0	0	0	0	0	0	0	81158
219.9	3531.17	4904.4	810.411	6.87549	8.01754	0	45.1642	82.9224	5.63318	64.1403	8.72665	2.90888	59.1456	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-139434
220.2	3534.15	4908.54	810.801	6.87549	8.01754	0	45.2024	82.9623	5.63793	64.1403	8.72665	2.90888	71.5215	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-365553
220.5	3542.85	4920.62	811.955	6.87549	8.01754	0	45.3136	83.0804	5.65182	64.1403	8.72665	2.90888	83.8974	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-499535
220.8	3553.32	4935.17	813.343	6.87549	8.01754	0	45.4476	83.2225	5.66852	64.1403	8.72665	2.90888	96.2733	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-489299
221.1	3561.28	4946.23	814.396	6.87549	8.01754	0	45.5494	83.3302	5.68122	64.1403	8.72665	2.90888	108.649	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-345886
221.4	3563.93	4949.9	814.75	6.87549	8.01754	0	45.5833	83.3664	5.68544	64.1403	8.72665	2.90888	121.025	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-128281
